,season,episode,episode_name,speaker,dialogue
44868,10,16,The Allowance Evaporation,OTHERS,good question let’s see infoseek webcrawler oh hotbot
44869,10,16,The Allowance Evaporation,AMY,okay literally topic
44870,10,16,The Allowance Evaporation,OTHERS,right guy meet
44871,10,16,The Allowance Evaporation,SHELDON,actually meet online
44872,10,16,The Allowance Evaporation,AMY,our-our first date coffee shop
44873,10,16,The Allowance Evaporation,SHELDON,although unlike date actually show oh look sad
44874,10,16,The Allowance Evaporation,OTHERS,well really envy relationship two sex year you’re perfect couple
44875,10,16,The Allowance Evaporation,AMY,you-you know
44876,10,16,The Allowance Evaporation,OTHERS,uh yeah everyone university
44877,10,16,The Allowance Evaporation,AMY,aware
44878,10,16,The Allowance Evaporation,SHELDON,told leonard howard raj kripke uh professor wu professor klein lunch lady cafeteria everyone else find mystery
44879,10,16,The Allowance Evaporation,SHELDON,aren’t talk
44880,10,16,The Allowance Evaporation,AMY,i’m mad
44881,10,16,The Allowance Evaporation,SHELDON,oh well i’m sorry ask
44882,10,16,The Allowance Evaporation,AMY,sheldon it’s humiliate thanks colleague gossip sex life
44883,10,16,The Allowance Evaporation,SHELDON,gossip barely one
44884,10,16,The Allowance Evaporation,AMY,that’s they’re
44885,10,16,The Allowance Evaporation,SHELDON,safe assume you’re speak you’re answer you’re speaking perhaps could come signal work
44886,10,16,The Allowance Evaporation,HOWARD,don’t need dad’s money get salary
44887,10,16,The Allowance Evaporation,LEONARD,yeah well work place we’ve always fine
44888,10,16,The Allowance Evaporation,RAJ,oh please look mirror look ten year old
44889,10,16,The Allowance Evaporation,PENNY,right hang figure let’s go expense much rent
44890,10,16,The Allowance Evaporation,RAJ,don’t want say
44891,10,16,The Allowance Evaporation,BERNADETTE,really high
44892,10,16,The Allowance Evaporation,RAJ,don’t want say don’t know much
44893,10,16,The Allowance Evaporation,PENNY,don’t much rent
44894,10,16,The Allowance Evaporation,RAJ,father pay know much rent
44895,10,16,The Allowance Evaporation,PENNY,yeah
44896,10,16,The Allowance Evaporation,RAJ,well double building’s lot nicer dump
44897,10,16,The Allowance Evaporation,LEONARD,know much car cost
44898,10,16,The Allowance Evaporation,RAJ,really
44899,10,16,The Allowance Evaporation,HOWARD,well much spend food
44900,10,16,The Allowance Evaporation,RAJ,housekeeper shopping
44901,10,16,The Allowance Evaporation,BERNADETTE,oh god really spoil
44902,10,16,The Allowance Evaporation,RAJ,i’m spoil baby cape cost
44903,10,16,The Allowance Evaporation,AMY,i’m go bed
44904,10,16,The Allowance Evaporation,SHELDON,well wait first fight couple live together
44906,10,16,The Allowance Evaporation,SHELDON,i’m sure protocol television teach man’s suppose sleep couch two you’re clearly sofa-sized
44907,10,16,The Allowance Evaporation,AMY,i’m sleep couch don’t know what’s private what’s
44908,10,16,The Allowance Evaporation,SHELDON,isn’t fair you’ve discuss aspect physical relationship penny
44909,10,16,The Allowance Evaporation,AMY,that’s different she’s close friend lady cafeteria cut crust sandwich
44910,10,16,The Allowance Evaporation,SHELDON,lady name don’t know one time accidentally call mom
44911,10,16,The Allowance Evaporation,LEONARD,sound like you’re gonna need cheap place live
44912,10,16,The Allowance Evaporation,BERNADETTE,move didn’t lot money how’d get
44913,10,16,The Allowance Evaporation,PENNY,well sometimes get free food wi-fi neighbour know might marry one ’em
44914,10,16,The Allowance Evaporation,LEONARD,hey guy let stuart live raj
44915,10,16,The Allowance Evaporation,HOWARD,schlepped baby bring import beer don’t like
44916,10,16,The Allowance Evaporation,RAJ,think best friend
44917,10,16,The Allowance Evaporation,HOWARD,that’s i’m sad best friend’s gonna homeless
44918,10,16,The Allowance Evaporation,BERNADETTE,i’m sorry raj really don’t space
44919,10,16,The Allowance Evaporation,LEONARD,life garage
44920,10,16,The Allowance Evaporation,BERNADETTE,stop help
44921,10,16,The Allowance Evaporation,RAJ,guy i’m living garage
44922,10,16,The Allowance Evaporation,HOWARD,wait talk place sheldon’s old room sit perfectly empty
44923,10,16,The Allowance Evaporation,BERNADETTE,that’s great idea
44924,10,16,The Allowance Evaporation,PENNY,raj need place stay course welcome
44925,10,16,The Allowance Evaporation,RAJ,thank i’m gonna take advantage friend might well keep rely father
44926,10,16,The Allowance Evaporation,PENNY,okay you’re sure whew
44927,10,16,The Allowance Evaporation,LEONARD,yeah
44928,10,16,The Allowance Evaporation,SHELDON,amy amy amy
44929,10,16,The Allowance Evaporation,AMY,yeah
44930,10,16,The Allowance Evaporation,SHELDON,exactly welcome wagon i’ll take
44932,10,16,The Allowance Evaporation,SHELDON,i’m map basic topic conversation discuss call circle zone privacy don’t google unless want see picture people’s genitals circle contain represent subject share detail physical intimacy bathroom habit although i’m say may need add dr fink
44933,10,16,The Allowance Evaporation,AMY,really worried reveal secret stephen hawk
44934,10,16,The Allowance Evaporation,SHELDON,excited list friend
44935,10,16,The Allowance Evaporation,AMY,well appreciate work
44936,10,16,The Allowance Evaporation,SHELDON,i’m sorry embarrass understand thing event redness swell dr fink
44937,10,16,The Allowance Evaporation,AMY,what’s little dot middle
44938,10,16,The Allowance Evaporation,SHELDON,that’s reserve thought don’t share anyone
44939,10,16,The Allowance Evaporation,AMY,interest really secret don’t tell
44940,10,16,The Allowance Evaporation,SHELDON,course
44941,10,16,The Allowance Evaporation,AMY,hear one
44942,10,16,The Allowance Evaporation,SHELDON,they’re private
44943,10,16,The Allowance Evaporation,AMY,naughty
44944,10,16,The Allowance Evaporation,SHELDON,little
44945,10,16,The Allowance Evaporation,AMY,please
44946,10,16,The Allowance Evaporation,SHELDON,fine two year ago get driver’s license
44947,10,16,The Allowance Evaporation,AMY,didn’t say anything
44948,10,16,The Allowance Evaporation,SHELDON,like chauffeur around make feel important
44949,10,16,The Allowance Evaporation,AMY,get drive across desert antique train museum didn’t
44950,10,16,The Allowance Evaporation,SHELDON,didn’t keep mind felt extremely important
44951,10,16,The Allowance Evaporation,RAJ,hello father need talk
44952,10,16,The Allowance Evaporation,OTHERS,right
44953,10,16,The Allowance Evaporation,RAJ,come important decision accept money i’m man take care
44954,10,16,The Allowance Evaporation,OTHERS,that’s wonderful
44955,10,16,The Allowance Evaporation,RAJ,yes wonderful longer able accuse spoil
44956,10,16,The Allowance Evaporation,OTHERS,proud
44957,10,16,The Allowance Evaporation,RAJ,dad i’m try tell you’re ruin delight relief
44958,10,16,The Allowance Evaporation,OTHERS,sorry oh grow son go stop spending money fail father
44959,10,16,The Allowance Evaporation,RAJ,yeah that’s right keep ask still love much don’t cut
44960,10,16,The Allowance Evaporation,LEONARD,oh bring lunch good
44961,10,16,The Allowance Evaporation,RAJ,yeah i’m make bunch change morning fire dog walker
44962,10,16,The Allowance Evaporation,HOWARD,oh how’s dog gonna go bathroom
44963,10,16,The Allowance Evaporation,RAJ,uh give imodium that’s tomorrow’s problem
44964,10,16,The Allowance Evaporation,SHELDON,excuse may attention please recently make aware personal relationship amy farrah fowler become water cooler gossip want say shame we’re scientist mind focus advancement human knowledge intimate detail people’s life
44965,10,16,The Allowance Evaporation,OTHERS,he’s right i’m sorry part play
44966,10,16,The Allowance Evaporation,SHELDON,thank bert you’re good man woman stand humiliate last night really miss
44967,10,16,The Allowance Evaporation,OTHERS,doesn’t paint best light
44968,10,16,The Allowance Evaporation,SHELDON,oh oh i’m sorry correction woman vigorous coitus bert also tip dollar job well do well
44969,10,16,The Allowance Evaporation,OTHERS,really
44970,10,16,The Allowance Evaporation,SHELDON,right well sum focus science keep nose people’s business uh whoa good time call bert
44971,10,16,The Allowance Evaporation,LEONARD,brought
44972,10,16,The Allowance Evaporation,SHELDON,well last night amy angry i’d foolishly tell people certain personal matter
44973,10,16,The Allowance Evaporation,HOWARD,that’s understandable
44974,10,16,The Allowance Evaporation,SHELDON,oh know first think cranky horrific menstrual cramp turn genuinely mortify
44975,10,17,The Comic-Con Conundrum,SHELDON,uh-huh interesting okay
44976,10,17,The Comic-Con Conundrum,RAJ,bad
44977,10,17,The Comic-Con Conundrum,SHELDON,let put way barrel suspender
44978,10,17,The Comic-Con Conundrum,RAJ,serious
44979,10,17,The Comic-Con Conundrum,SHELDON,i’m wear visor play women’s golf
44980,10,17,The Comic-Con Conundrum,PENNY,hi
44981,10,17,The Comic-Con Conundrum,LEONARD,hey
44982,10,17,The Comic-Con Conundrum,PENNY,oh let guess guy draft fantasy accounting firm
44983,10,17,The Comic-Con Conundrum,LEONARD,we’re help raj figure finance
44984,10,17,The Comic-Con Conundrum,PENNY,well job bad
44985,10,17,The Comic-Con Conundrum,SHELDON,well rent car lease exceedingly high couple penchant dining shopping
44986,10,17,The Comic-Con Conundrum,PENNY,wait wait shopping clothes right look
44987,10,17,The Comic-Con Conundrum,SHELDON,also remarkable amount credit card debt
44988,10,17,The Comic-Con Conundrum,HOWARD,think dad pay card
44989,10,17,The Comic-Con Conundrum,RAJ,card emergency pay
44990,10,17,The Comic-Con Conundrum,SHELDON,emergency happen l.a zoo
44991,10,17,The Comic-Con Conundrum,RAJ,that’s penguin sponsor they’re lose home global warm car get like seven mile gallon felt bad
44992,10,17,The Comic-Con Conundrum,LEONARD,pink cheek
44993,10,17,The Comic-Con Conundrum,RAJ,it’s intimate wax quit look
44994,10,17,The Comic-Con Conundrum,LEONARD,maybe find someone help get finance control
44995,10,17,The Comic-Con Conundrum,RAJ,like business manager
44996,10,17,The Comic-Con Conundrum,SHELDON,absolutely can’t afford hire someone who’ll forbid spending money foolish expense foolish expense forbid
44997,10,17,The Comic-Con Conundrum,HOWARD,there’s someone like control people steal joy life
44998,10,17,The Comic-Con Conundrum,SHELDON,sound like sociopath
44999,10,17,The Comic-Con Conundrum,LEONARD,don’t know mother never test
45000,10,17,The Comic-Con Conundrum,SHELDON,you’re talk funny although would enjoy draw budget forcing raj adhere without ounce compassion
45001,10,17,The Comic-Con Conundrum,PENNY,wait wait who’s gonna break penguin
45002,10,17,The Comic-Con Conundrum,RAJ,okay sheldon yeah i’m put charge finance spend another penny don’t authorize
45003,10,17,The Comic-Con Conundrum,SHELDON,well hey comic-con ticket go sale friday can’t buy one
45004,10,17,The Comic-Con Conundrum,HOWARD,oh good luck next time pink cheek
45005,10,17,The Comic-Con Conundrum,AMY,you’re actually go comic-con
45006,10,17,The Comic-Con Conundrum,PENNY,well leonard want stuff like thought maybe year i’d tag along
45007,10,17,The Comic-Con Conundrum,AMY,well that’s sweet bet you’ll fun
45008,10,17,The Comic-Con Conundrum,PENNY,want come
45009,10,17,The Comic-Con Conundrum,AMY,thanks already live place nerd come
45010,10,17,The Comic-Con Conundrum,PENNY,please go bore thing last month
45011,10,17,The Comic-Con Conundrum,AMY,aunt’s funeral
45012,10,17,The Comic-Con Conundrum,PENNY,come even check e-mail eulogy
45013,10,17,The Comic-Con Conundrum,AMY,well i’m go think it’s nice want
45014,10,17,The Comic-Con Conundrum,PENNY,it’s want go think it’ll make leonard happy watch squeeze ewok costume
45015,10,17,The Comic-Con Conundrum,AMY,look go comic-con talk ewoks really become cool one around
45016,10,17,The Comic-Con Conundrum,HOWARD,actually think penny fun comic-con
45017,10,17,The Comic-Con Conundrum,LEONARD,make miserable usually sheldon’s job
45018,10,17,The Comic-Con Conundrum,SHELDON,she’s gonna hate wait line panel
45019,10,17,The Comic-Con Conundrum,HOWARD,hate crowd panel
45020,10,17,The Comic-Con Conundrum,SHELDON,she’s gonna hate panel
45021,10,17,The Comic-Con Conundrum,LEONARD,she’s gonna hate often say word panel
45022,10,17,The Comic-Con Conundrum,HOWARD,don’t tell come
45023,10,17,The Comic-Con Conundrum,LEONARD,well she’s excite can’t
45024,10,17,The Comic-Con Conundrum,HOWARD,make sound bad won’t want go
45025,10,17,The Comic-Con Conundrum,LEONARD,would
45026,10,17,The Comic-Con Conundrum,RAJ,can’t believe penny’s gonna get go i’m
45027,10,17,The Comic-Con Conundrum,SHELDON,always watch panel online oh boy say lot
45028,10,17,The Comic-Con Conundrum,SHELDON,put charge finance want someone weak spineless could walk ask leonard
45029,10,17,The Comic-Con Conundrum,LEONARD,see miserable
45030,10,17,The Comic-Con Conundrum,RAJ,okay you’re right get i’ve never miss comic-con guy
45031,10,17,The Comic-Con Conundrum,SHELDON,father may spoil won’t want ticket comic-con suggest figure way earn money
45032,10,17,The Comic-Con Conundrum,HOWARD,yeah you’re grown man who’s highly educate could charge people money punch
45033,10,17,The Comic-Con Conundrum,RAJ,go ahead make joke don’t know think you’re go comic-con baby
45035,10,17,The Comic-Con Conundrum,RAJ,well think bernadette’s gonna let jet san diego five day leave alone
45036,10,17,The Comic-Con Conundrum,LEONARD,hang hang bring penny can’t afford howard’s gonna get trouble guy get great time
45037,10,17,The Comic-Con Conundrum,SHELDON,i’m gonna go dumbledore
45038,10,17,The Comic-Con Conundrum,HOWARD,mm-mm how’s favourite girl
45039,10,17,The Comic-Con Conundrum,BERNADETTE,okay
45041,10,17,The Comic-Con Conundrum,BERNADETTE,make lasagna
45042,10,17,The Comic-Con Conundrum,HOWARD,oh she’s sexy cook i’m lucky guy
45043,10,17,The Comic-Con Conundrum,BERNADETTE,want something stupid something stupid
45044,10,17,The Comic-Con Conundrum,HOWARD,walk saw beautiful tell
45045,10,17,The Comic-Con Conundrum,BERNADETTE,oh dear god you’re cheat raj
45046,10,17,The Comic-Con Conundrum,HOWARD,ha ha ha never get old okay something want it’s big deal
45048,10,17,The Comic-Con Conundrum,HOWARD,well comic-con ticket go sale friday hoping could go guy say anything i’ll make go everything around mean everything i’m even gonna answer yes howard go
45049,10,17,The Comic-Con Conundrum,BERNADETTE,it’s hard say
45050,10,17,The Comic-Con Conundrum,HOWARD,thank
45051,10,17,The Comic-Con Conundrum,BERNADETTE,i’ll say maybe
45053,10,17,The Comic-Con Conundrum,BERNADETTE,say ticket don’t go sale till friday right
45054,10,17,The Comic-Con Conundrum,HOWARD,yeah
45055,10,17,The Comic-Con Conundrum,BERNADETTE,say gonna stuff right
45056,10,17,The Comic-Con Conundrum,HOWARD,yeah
45057,10,17,The Comic-Con Conundrum,BERNADETTE,see i’m go
45058,10,17,The Comic-Con Conundrum,HOWARD,yeah
45059,10,17,The Comic-Con Conundrum,BERNADETTE,don’t know make lasagna google
45060,10,17,The Comic-Con Conundrum,LEONARD,okay main comic-con floor it’s vendor exhibit
45061,10,17,The Comic-Con Conundrum,PENNY,wow lot people jam
45062,10,17,The Comic-Con Conundrum,LEONARD,know sometimes howard wear strip shirt play where’s wolowitz okay camp line avenger panel
45063,10,17,The Comic-Con Conundrum,PENNY,oh really sleep sidewalk huh
45064,10,17,The Comic-Con Conundrum,LEONARD,yeah get chilly raj figured pee bottle put sleep bag help keep warm here’s hotel room share
45065,10,17,The Comic-Con Conundrum,PENNY,well would get room right
45066,10,17,The Comic-Con Conundrum,LEONARD,every hotel book yeah see space sheldon’s foot head that’s go
45067,10,17,The Comic-Con Conundrum,PENNY,well it’s different sheldon use climb bed thunderstorm
45068,10,17,The Comic-Con Conundrum,LEONARD,don’t worry won’t much sleep anyway it’s like all-night party there’s trivia contest dungeons dragon like say it’s chain mail
45069,10,17,The Comic-Con Conundrum,LEONARD,even say chain mail still want go
45070,10,17,The Comic-Con Conundrum,SHELDON,that’s probably fault may hear cool dumbledore costume
45071,10,17,The Comic-Con Conundrum,RAJ,charge hundred stuff
45072,10,17,The Comic-Con Conundrum,RAJ,need earn enough money go comic-con
45073,10,17,The Comic-Con Conundrum,RAJ,choice
45074,10,17,The Comic-Con Conundrum,RAJ,really i’ll anything
45075,10,17,The Comic-Con Conundrum,PENNY,know it’s big deal put anything three day
45076,10,17,The Comic-Con Conundrum,AMY,comic-con’s five day
45077,10,17,The Comic-Con Conundrum,PENNY,kid
45078,10,17,The Comic-Con Conundrum,AMY,don’t tell don’t want go
45079,10,17,The Comic-Con Conundrum,PENNY,can’t it’ll break heart know he’s always make effort thing doesn’t enjoy like go outside
45080,10,17,The Comic-Con Conundrum,AMY,indoor cat
45081,10,17,The Comic-Con Conundrum,PENNY,know maybe won’t bad leonard say it’s really mainstream comic book aren’t sad nerd mean still key part demographic
45082,10,17,The Comic-Con Conundrum,HOWARD,hey
45083,10,17,The Comic-Con Conundrum,RAJ,what’s glove
45084,10,17,The Comic-Con Conundrum,HOWARD,complete ensemble want
45085,10,17,The Comic-Con Conundrum,RAJ,i’m look make extra money wonder chore could
45086,10,17,The Comic-Con Conundrum,HOWARD,hang bernie outsource chore indian guy
45088,10,17,The Comic-Con Conundrum,HOWARD,try
45089,10,17,The Comic-Con Conundrum,LEONARD,hey think want couple costume could paint green hulk she-hulk could paint blue go nightcrawler mystique
45090,10,17,The Comic-Con Conundrum,PENNY,scenario we’re full body paint
45091,10,17,The Comic-Con Conundrum,LEONARD,yeah want look like loser
45092,10,17,The Comic-Con Conundrum,PENNY,hey um sure guy okay come
45093,10,17,The Comic-Con Conundrum,LEONARD,yeah course
45094,10,17,The Comic-Con Conundrum,PENNY,something usually together i’m screw don’t go
45095,10,17,The Comic-Con Conundrum,LEONARD,oh want go
45096,10,17,The Comic-Con Conundrum,PENNY,want go
45097,10,17,The Comic-Con Conundrum,LEONARD,want go
45098,10,17,The Comic-Con Conundrum,PENNY,okay good ’cause that’s want
45099,10,17,The Comic-Con Conundrum,LEONARD,we’re go hulk she-hulk don’t want take shirt comic-con
45100,10,17,The Comic-Con Conundrum,SHELDON,may speak comic-con don’t want either
45101,10,17,The Comic-Con Conundrum,LEONARD,nice
45102,10,17,The Comic-Con Conundrum,SHELDON,it’s honest sound like could use little honesty relationship
45103,10,17,The Comic-Con Conundrum,LEONARD,uh it’s complicate
45104,10,17,The Comic-Con Conundrum,SHELDON,i’m always honest amy day say self-conscious beauty mark shoulder say know call beauty mark want there’s hair grow that’s mole
45105,10,17,The Comic-Con Conundrum,LEONARD,think she’s honest
45106,10,17,The Comic-Con Conundrum,SHELDON,hope call insensitive jerk i’d like think meant
45107,10,17,The Comic-Con Conundrum,HOWARD,there’s get way make quick buck
45108,10,17,The Comic-Con Conundrum,RAJ,yeah you’d think ooh maybe could sell blood sperm
45109,10,17,The Comic-Con Conundrum,BERNADETTE,really wear bell around neck guy hear come
45110,10,17,The Comic-Con Conundrum,RAJ,let help
45111,10,17,The Comic-Con Conundrum,BERNADETTE,thank
45112,10,17,The Comic-Con Conundrum,RAJ,oh double stuffed oreo remember could afford
45113,10,17,The Comic-Con Conundrum,BERNADETTE,go
45114,10,17,The Comic-Con Conundrum,RAJ,stay i’ll get
45115,10,17,The Comic-Con Conundrum,BERNADETTE,appreciate
45116,10,17,The Comic-Con Conundrum,RAJ,that’s fine cry together
45117,10,17,The Comic-Con Conundrum,BERNADETTE,he’s sweetie
45118,10,17,The Comic-Con Conundrum,HOWARD,know wish way could help
45119,10,17,The Comic-Con Conundrum,BERNADETTE,could find girl job problem would
45120,10,17,The Comic-Con Conundrum,HOWARD,yeah that’s work great
45121,10,17,The Comic-Con Conundrum,AMY,penny say they’re ready go
45122,10,17,The Comic-Con Conundrum,SHELDON,well prepare long night deceit
45123,10,17,The Comic-Con Conundrum,AMY,sheldon woman wear make it’s lying
45124,10,17,The Comic-Con Conundrum,SHELDON,talk leonard make truthful call concealer
45125,10,17,The Comic-Con Conundrum,AMY,wait wait wait what’s leonard lying
45126,10,17,The Comic-Con Conundrum,SHELDON,doesn’t really want penny go comic-con he’s make happy
45127,10,17,The Comic-Con Conundrum,AMY,really doesn’t actually want go she’s make happy
45128,10,17,The Comic-Con Conundrum,SHELDON,they’re try make happy end result make sad that’s hilarious can’t wait tell
45129,10,17,The Comic-Con Conundrum,AMY,you’re gonna tell anything you’re gonna stay
45131,10,17,The Comic-Con Conundrum,AMY,it’s
45132,10,17,The Comic-Con Conundrum,SHELDON,well haven’t notice i’ve last ten year
45133,10,17,The Comic-Con Conundrum,PENNY,hey
45134,10,17,The Comic-Con Conundrum,AMY,hi
45135,10,17,The Comic-Con Conundrum,SHELDON,hello
45136,10,17,The Comic-Con Conundrum,PENNY,hey babe want drive
45137,10,17,The Comic-Con Conundrum,LEONARD,sure
45138,10,17,The Comic-Con Conundrum,PENNY,it’s fine know don’t like way drive
45139,10,17,The Comic-Con Conundrum,LEONARD,don’t problem driving
45140,10,17,The Comic-Con Conundrum,SHELDON,listen deceive everything
45141,10,17,The Comic-Con Conundrum,AMY,shh
45142,10,17,The Comic-Con Conundrum,PENNY,know guy park lot hit
45143,10,17,The Comic-Con Conundrum,LEONARD,wasn’t car okay
45144,10,17,The Comic-Con Conundrum,PENNY,say want drive
45145,10,17,The Comic-Con Conundrum,LEONARD,honestly don’t
45146,10,17,The Comic-Con Conundrum,PENNY,amy favour please drive
45147,10,17,The Comic-Con Conundrum,AMY,sure happy
45148,10,17,The Comic-Con Conundrum,LEONARD,want drive drive don’t see complicate
45149,10,17,The Comic-Con Conundrum,PENNY,it’s complicate amy’s driving that’s
45150,10,17,The Comic-Con Conundrum,LEONARD,that’s you’re clearly upset
45151,10,17,The Comic-Con Conundrum,PENNY,you’re one seem upset
45152,10,17,The Comic-Con Conundrum,LEONARD,would upset
45153,10,17,The Comic-Con Conundrum,AMY,don’t want go comic-con
45154,10,17,The Comic-Con Conundrum,SHELDON,interesting way stay
45155,10,17,The Comic-Con Conundrum,PENNY,wait don’t want go
45156,10,17,The Comic-Con Conundrum,LEONARD,well don’t think you’re gonna good time
45157,10,17,The Comic-Con Conundrum,SHELDON,yeah well get neither penny that’s doesn’t want go set ’em knock ’em good job
45158,10,17,The Comic-Con Conundrum,LEONARD,would say want go didn’t
45159,10,17,The Comic-Con Conundrum,PENNY,thought would make happy
45160,10,17,The Comic-Con Conundrum,LEONARD,o-o-o-okay hold don’t want go don’t need bring everything good
45161,10,17,The Comic-Con Conundrum,PENNY,hold i’m try decide i’m mad i’m happy don’t go
45162,10,17,The Comic-Con Conundrum,LEONARD,right problem solve
45163,10,17,The Comic-Con Conundrum,PENNY,okay
45164,10,17,The Comic-Con Conundrum,SHELDON,entirely fight who’s go drive still…
45165,10,17,The Comic-Con Conundrum,AMY,oh god stop talk
45166,10,17,The Comic-Con Conundrum,AMY,place look great guy get maid
45167,10,17,The Comic-Con Conundrum,BERNADETTE,kinda
45168,10,17,The Comic-Con Conundrum,HOWARD,dinner’s almost ready like meatloaf i’m sure you’ll like cousin bowl meat
45169,10,17,The Comic-Con Conundrum,PENNY,hey you’re still look make money pay burn jacket
45170,10,17,The Comic-Con Conundrum,RAJ,thank doesn’t look like i’m go comic-con year
45171,10,17,The Comic-Con Conundrum,SHELDON,well much debt probably next year either
45172,10,17,The Comic-Con Conundrum,BERNADETTE,howie
45173,10,17,The Comic-Con Conundrum,HOWARD,sure
45174,10,17,The Comic-Con Conundrum,RAJ,what’s
45175,10,17,The Comic-Con Conundrum,BERNADETTE,it’s back pay babysitting take care halley you’ve do
45176,10,17,The Comic-Con Conundrum,HOWARD,there’s enough cover comic-con
45177,10,17,The Comic-Con Conundrum,BERNADETTE,live free
45178,10,17,The Comic-Con Conundrum,RAJ,generous um don’t know say
45179,10,17,The Comic-Con Conundrum,LEONARD,come
45180,10,17,The Comic-Con Conundrum,PENNY,yeah there’s room bed sheldon’s foot
45181,10,17,The Comic-Con Conundrum,RAJ,much appreciate can’t accept okay halley’s goddaughter don’t take care money
45182,10,17,The Comic-Con Conundrum,BERNADETTE,keep consider gift
45183,10,17,The Comic-Con Conundrum,SHELDON,hold back pay gift
45184,10,17,The Comic-Con Conundrum,BERNADETTE,what’s difference
45185,10,17,The Comic-Con Conundrum,SHELDON,irs question separate room need story straight
45186,10,17,The Comic-Con Conundrum,RAJ,doesn’t matter i’m keep i’m try pay way responsible take handouts won’t help
45187,10,17,The Comic-Con Conundrum,AMY,you’re go comic-con
45188,10,17,The Comic-Con Conundrum,RAJ,i’ve plenty time miss one it’s fine i’m big boy
45189,10,17,The Comic-Con Conundrum,SHELDON,i’m big boy miss one i’d throw big-boy tantrum
45190,10,17,The Comic-Con Conundrum,LEONARD,know i’ve go time maybe i’ll sit year
45191,10,17,The Comic-Con Conundrum,PENNY,really
45192,10,17,The Comic-Con Conundrum,LEONARD,yeah maybe something fun weekend
45193,10,17,The Comic-Con Conundrum,PENNY,ooh white-water rafting
45194,10,17,The Comic-Con Conundrum,LEONARD,oh compromise go small world ride disneyland
45195,10,17,The Comic-Con Conundrum,HOWARD,know i’m gonna go either i’m father i’d rather spend time family
45196,10,17,The Comic-Con Conundrum,BERNADETTE,don’t want go alone sheldon
45197,10,17,The Comic-Con Conundrum,HOWARD,i’m gonna go check dinner
45198,10,17,The Comic-Con Conundrum,AMY,sound like everyone’s stay home say
45199,10,17,The Comic-Con Conundrum,SHELDON,nut i’m go comic-con
45201,10,17,The Comic-Con Conundrum,SHELDON,necessarily four month find new friend
45202,10,17,The Comic-Con Conundrum,SHELDON,that’s kind stuart check back july
45203,10,17,The Comic-Con Conundrum,SHELDON,there’s pretty girlfriend
45204,10,17,The Comic-Con Conundrum,AMY,i’m go comic-con
45205,10,17,The Comic-Con Conundrum,SHELDON,can’t man happy see woman pat second erogenous ball-and-socket joint
45206,10,17,The Comic-Con Conundrum,AMY,it’s still change mind
45207,10,17,The Comic-Con Conundrum,SHELDON,well maybe what’s pant change mind it’s list year’s panelist it’s long isn’t
45208,10,18,The Escape Hatch Identification,LEONARD,aw man see post raj
45209,10,18,The Escape Hatch Identification,PENNY,another video dog lady-and-the-tramping spaghetti
45210,10,18,The Escape Hatch Identification,LEONARD,can’t afford apartment he’s ask anyone know cheap place live want say india seem mean
45211,10,18,The Escape Hatch Identification,BERNADETTE,what’s funny
45212,10,18,The Escape Hatch Identification,HOWARD,raj look cheap place live write india
45213,10,18,The Escape Hatch Identification,BERNADETTE,don’t post supportive
45214,10,18,The Escape Hatch Identification,HOWARD,maybe supportive hilarious joke fine
45215,10,18,The Escape Hatch Identification,BERNADETTE,we’re smart i’m sure think something
45216,10,18,The Escape Hatch Identification,HOWARD,want let live
45217,10,18,The Escape Hatch Identification,BERNADETTE,oh we’re smarter
45218,10,18,The Escape Hatch Identification,SHELDON,know apartment’s small think make room
45219,10,18,The Escape Hatch Identification,AMY,sheldon get life-size spider-man statue
45220,10,18,The Escape Hatch Identification,LEONARD,sheldon’s old room really need place stay guess offer
45221,10,18,The Escape Hatch Identification,PENNY,you’re good friend
45222,10,18,The Escape Hatch Identification,LEONARD,still good friend wait hope howard offer place live first
45223,10,18,The Escape Hatch Identification,PENNY,you’re even well husband
45224,10,18,The Escape Hatch Identification,HOWARD,know role reverse would
45225,10,18,The Escape Hatch Identification,BERNADETTE,would stay already stuart
45226,10,18,The Escape Hatch Identification,HOWARD,well make space garage maybe put cot get space heater maybe hot plate
45227,10,18,The Escape Hatch Identification,BERNADETTE,sound awful
45228,10,18,The Escape Hatch Identification,HOWARD,let’s hope think
45229,10,18,The Escape Hatch Identification,AMY,last time hulk batman life-size statue
45230,10,18,The Escape Hatch Identification,SHELDON,wow i’m start think didn’t mean say want spruce place
45231,10,18,The Escape Hatch Identification,HOWARD,hey uh we’ve talk need place stay we’d happy fix garage
45232,10,18,The Escape Hatch Identification,RAJ,would amaze literally look move box try pick one live
45233,10,18,The Escape Hatch Identification,HOWARD,know it’s ideal you’d plenty space furniture there’s cool button make entire wall go
45234,10,18,The Escape Hatch Identification,RAJ,cannot thank enough
45235,10,18,The Escape Hatch Identification,HOWARD,pleasure hey hold one sec hello
45236,10,18,The Escape Hatch Identification,LEONARD,hey buddy still look place live
45237,10,18,The Escape Hatch Identification,RAJ,uh yeah ask
45238,10,18,The Escape Hatch Identification,LEONARD,know extra bedroom need it’s
45239,10,18,The Escape Hatch Identification,RAJ,oh god that’s generous
45240,10,18,The Escape Hatch Identification,LEONARD,it’s least
45241,10,18,The Escape Hatch Identification,RAJ,really appreciate uh hold one second hey howard what’s bathroom situation gonna
45242,10,18,The Escape Hatch Identification,HOWARD,well there’s sink take care half problem
